year,BaseCaseAtmosphericCO2,rfOther,BaseCaseEmissions,BaseCaseTempIncrease,TempIncrease_ConstantCO2,ConstantCO2,CarbonCycleModelCO2,CarbonCycleModelTempIncrease,ReducedEmissions2010,AtmosphericCO2_ReducedEmissions2010,TempIncrease_ReducedEmissions2010,ReducedEmissions2050,AtmosphericCO2_ReducedEmissions2050,TempIncrease_ReducedEmissions2050,ConstantEmissions
2128,851.295273966282,0.3,24410.3222748875,3.38781785604355,1.5704109559061,380.329,851.295434232227,3.38782227305656,2.73872206376843e-10,334.064367124955,1.22406052015343,9.70073396574129e-06,404.104921291341,1.98368148193112,7626.00259486827
2129,855.679151367265,0.3,24216.0306531198,3.41373474258805,1.5712813450496,380.329,855.679311023614,3.41373910477634,2.10673257172944e-10,333.892745130567,1.22173427784032,7.46218555204123e-06,403.612900148806,1.98214346636976,7626.00259486827
2130,859.953321495881,0.3,24008.9911529087,3.4395820648926,1.57213854647882,380.329,859.953480549117,3.43958637298122,1.62058143376503e-10,333.722776489094,1.2194102619918,5.74020619571106e-06,403.126579559905,1.98055056983297,7626.00259486827
2131,864.114659291238,0.3,23789.5445353521,3.4653508078933,1.57298276000758,380.329,864.114817747748,3.4653550625994,1.24661488539476e-10,333.554438653455,1.21708873910833,4.41559204598798e-06,402.64585131729,1.978904430161,7626.00259486827
2132,868.160218308928,0.3,23558.0516086398,3.4910320105673,1.57381418242228,380.329,868.160376175,3.49103621260019,9.58945129265945e-11,333.387709502645,1.21476996781281,3.39664681926589e-06,402.170610705622,1.97720664649521,7626.00259486827
2133,872.087234969436,0.3,23314.8922031435,3.51661677686992,1.57463300752766,380.329,872.087392251264,3.51662092693114,7.37658254940283e-11,333.222567328684,1.21245419903801,2.61283413292489e-06,401.700756337556,1.97545878029961,7626.00259486827
2134,875.893132333495,0.3,23060.4640924483,3.5420962863191,1.57543942619206,380.329,875.893289037182,3.54210038510247,5.67435700411839e-11,333.058990824152,1.2101416762092,2.0098946312154e-06,401.236189998624,1.97366235634647,7626.00259486827
2135,879.575523397221,0.3,22795.1818725714,3.56746180422414,1.57623362639184,380.329,879.57567952878,3.56746585241584,4.36493826166076e-11,332.896959070299,1.20783263542198,1.54608988671866e-06,400.776816500513,1.97181886366754,7626.00259486827
2136,883.132213895752,0.3,22519.4757921255,3.59270469155672,1.57701579325526,380.329,883.132369461107,3.59270868983537,3.35768193899005e-11,332.736451525677,1.20552730561557,1.18931306183361e-06,400.322543542254,1.96992975647257,7626.00259486827
2137,886.561204609929,0.3,22233.7905462619,3.61781641446232,1.57778610910559,380.329,886.561359614918,3.61782036349899,2.58286081671416e-11,332.577448015282,1.20322590874168,9.14866316116989e-07,399.873281578894,1.96799645503644,7626.00259486827
2138,889.860693173673,0.3,21938.5840419724,3.64278855341072,1.57854475350365,380.329,889.86084762405,3.64279245386906,1.98683797921728e-11,332.419928720174,1.20092865992909,7.03751100719491e-07,399.428943697213,1.96602034655643,7626.00259486827
2139,893.029075378116,0.3,21634.326132466,3.66761281198489,1.57929190328962,380.329,893.029229279553,3.66761666452113,1.52835380447721e-11,332.263874167547,1.19863576764416,5.41352985719241e-07,398.989445498101,1.96400278598084,7626.00259486827
2140,896.064945972782,0.3,21321.4973301898,3.69228102530742,1.58002773262429,380.329,896.065099330868,3.69228483057046,1.17566977080848e-11,332.109265221228,1.19634743384723,4.16429977654769e-07,398.554704985215,1.96194509681036,7626.00259486827
2141,898.967098962133,0.3,21000.587495274,3.71678516810436,1.58075241302964,380.329,898.96725178238,3.71678892673584,9.04371360835299e-12,331.956083072581,1.19406385414531,3.20334293638658e-07,398.124642459568,1.95984857187327,7626.00259486827
2142,901.734527402198,0.3,20672.0945134977,3.74111736240624,1.58146611342885,380.329,901.734679690039,3.74112107504058,6.95677968939058e-12,331.804309231798,1.19178521794093,2.46413719441801e-07,397.699180419709,1.9577144740756,7626.00259486827
2143,904.366422706283,0.3,20336.5229741703,3.76526988488695,1.58216900018565,380.329,904.366574467075,3.76527355215142,5.35142815690414e-12,331.653925519548,1.18951170857739,1.89551110620818e-07,397.278243467186,1.95554403712743,7626.00259486827
2144,906.862173462572,0.3,19994.3828362107,3.78923517384078,1.5828612371431,380.329,906.862324701599,3.78923879635553,4.11652870971039e-12,331.504914058982,1.1872435034805,1.45810158699672e-07,396.861758217001,1.95333846624624,7626.00259486827
2145,909.221363774485,0.3,19646.1881000838,3.81300583579857,1.58354298566181,380.329,909.221514496956,3.81300941417673,3.16659555561953e-12,331.357257268051,1.18498077429698,1.12162900604437e-07,396.449653212765,1.95109893883842,7626.00259486827
2146,911.443771136034,0.3,19292.4554899724,3.83657465178417,1.5842144046575,380.329,911.443921347087,3.83657818663187,2.43586966591928e-12,331.210937852148,1.18272368702947,8.62801082187508e-08,396.041858846297,1.94882660515966,7626.00259486827
2147,913.529363850841,0.3,18933.7031399645,3.85993458321221,1.58487565063811,380.329,913.529513555544,3.85993807512866,1.87376661311105e-12,331.065938797034,1.18047240216838,6.6370047797648e-08,395.638307281421,1.94652258895531,7626.00259486827
2148,915.47829801628,0.3,18570.4493122191,3.88307877742918,1.58552687774022,380.329,915.478447219629,3.88308222700672,1.4413748689155e-12,330.922243362047,1.17822707482072,5.10544473761423e-08,395.238932381722,1.9441879880814,7626.00259486827
2149,917.290914080208,0.3,18203.2111196999,3.90600057289917,1.58616823776503,380.329,917.291062787136,3.90600398072331,1.10876215757296e-12,330.779835073582,1.1759878548358,3.92730860286597e-08,394.843669642043,1.94182387510721,7626.00259486827
2150,918.967732990378,0.3,17832.5032804163,3.92869350403628,1.5867998802137,380.329,918.967881205749,3.92869687068579,8.52903397012056e-13,330.638697718806,1.17375488692807,3.02104001802447e-08,394.452456123508,1.93943129790005,7626.00259486827
2151,920.509451956058,0.3,17458.83690399,3.95115130568574,1.58742195232225,380.329,920.509599684669,3.95115463173266,6.56086789818888e-13,330.498815339633,1.17152831079714,2.32390262986847e-08,394.06523039189,1.93701128019302,7626.00259486827
2152,921.918065946799,0.3,17085.114280924,3.97336799646747,1.58803459909581,380.329,921.918213193385,3.97337128247719,5.04687725811425e-13,330.360172226905,1.16930826124502,1.78763717159931e-08,393.681932459113,1.93456482213648,7626.00259486827
2153,923.195596337295,0.3,16711.6774036742,3.99533787106904,1.5886379633425,380.329,923.195743106527,3.99534111760031,3.88225619746163e-13,330.222752914805,1.16709486829067,1.37512071986616e-08,393.302503727746,1.93209290083374,7626.00259486827
2154,924.344108060542,0.3,16338.8605113298,4.01705549411865,1.58923218570667,380.329,924.34425435703,4.01705870172367,2.98638393840408e-13,330.086542175465,1.16488825728198,1.0577968640658e-08,392.926886938291,1.92959647086174,7626.00259486827
2155,925.365718655891,0.3,15966.98969117,4.03851569502915,1.58981740470169,380.329,925.365864484184,4.03851886425356,2.29724381234528e-13,329.951525013768,1.16268854900521,8.13698891640843e-09,392.555026119135,1.92707646477718,7626.00259486827
2156,926.262602336947,0.3,15596.3824555356,4.05971356343998,1.59039375674223,380.329,926.262747701533,4.05971669482294,1.76713016216492e-13,329.817686662343,1.16049585979194,6.25929144573781e-09,392.186866539001,1.92453379360877,7626.00259486827
2157,927.036991000198,0.3,15227.3473542381,4.08064444502855,1.5909613761761,380.329,927.037135905506,4.08064753910279,1.35934592281911e-13,329.685012576724,1.15831030162369,4.8148928068074e-09,391.822354661776,1.92196934733601,7626.00259486827
2158,927.691173340383,0.3,14860.1836101769,4.10130393754944,1.59152039531551,380.329,927.691317790785,4.10130699484129,1.04566227063952e-13,329.553488430688,1.1561319822341,3.70380464658376e-09,391.461438103565,1.91938399535515,7626.00259486827
2159,928.227492788749,0.3,14495.1807873868,4.12168788701324,1.59207094446797,380.329,928.22763678856,4.12169090804271,8.04364485804615e-14,329.423100111745,1.153961005209,2.84911199698161e-09,391.104065591875,1.91677858693265,7626.00259486827
2160,928.648344716277,0.3,14132.6184952365,4.14179238394928,1.5926131519666,380.329,928.648488269756,4.14179536923006,6.18748753006093e-14,329.293833716779,1.15179747008407,2.19164884379951e-09,390.750186926782,1.91415395164673,7626.00259486827
2161,928.956173167723,0.3,13772.7661103685,4.16161375971603,1.5931471442001,380.329,928.956316279075,4.16161670975559,4.7596584148494e-14,329.165675547838,1.14964147244056,1.68590236523395e-09,390.399752943996,1.91151089981737,7626.00259486827
2162,929.153467301961,0.3,13415.8825394907,4.1811485828355,1.59367304564218,380.329,929.153609975334,4.1811514981351,3.66131618302003e-14,329.038612108056,1.14749310399874,1.29686231128797e-09,390.052715479709,1.90885022292528,7626.00259486827
2163,929.242757645493,0.3,13062.2160093324,4.20039365533541,1.5941909788806,380.329,929.242899884984,4.20039653639018,2.816428202121e-14,328.91263009771,1.14535245270937,9.97597422675053e-10,389.709027337126,1.90617269402002,7626.00259486827
2164,929.226612229329,0.3,12712.0038853342,4.21934600908786,1.5947010646457,380.329,929.226754038982,4.21934885638685,2.16650718517285e-14,328.787716410401,1.14321960284324,7.67391117056625e-10,389.368642254601,1.90347906811791,7626.00259486827
2165,929.10763265773,0.3,12365.4725216581,4.23800290213622,1.59520342183861,380.329,929.107774041538,4.23800571616241,1.6665624140075e-14,328.663858129354,1.14109463507866,5.90307385676991e-10,389.031514875271,1.90077008258994,7626.00259486827
2166,928.888450142847,0.3,12022.837141521,4.25636181500406,1.59569816755889,380.329,928.888591104751,4.25636459623446,1.28198526124939e-14,328.541042523828,1.13897762658708,4.54087624732163e-10,388.697600718124,1.89804645754003,7626.00259486827
2167,928.571721528501,0.3,11684.3017432339,4.27442044698157,1.5961854171319,380.329,928.571862072393,4.27442319588725,9.86153411505704e-15,328.419257045637,1.13686865111695,3.49302034733011e-10,388.366856150413,1.895308896174,7626.00259486827
2168,928.160125324225,0.3,11350.0590384291,4.29217671238553,1.59666528413563,380.329,928.160265453947,4.29217942943168,7.58587934214285e-15,328.298489325782,1.13476777907564,2.68696843567558e-10,388.039238361344,1.89255808515958,7626.00259486827
2169,927.656357763612,0.3,11020.2904146489,4.30962873679027,1.59713788042717,380.329,927.656497482958,4.30963142243623,5.83535631699398e-15,328.178727171164,1.13267507760973,2.06692164843394e-10,387.714705336976,1.88979469497771,7626.00259486827
2170,927.063128901484,0.3,10695.1659274284,4.32677485322701,1.59760331616884,380.329,927.063268214201,4.32677750792635,4.48878525619453e-15,328.059958561411,1.13059061068346,1.58995730803617e-10,387.393215836262,1.88701938026547,7626.00259486827
2171,926.383158761075,0.3,10374.8443177419,4.34361359835021,1.59806169985382,380.329,926.383297670862,4.34361622255077,3.45294991113911e-15,327.942171645781,1.12851443915559,1.22305760515547e-10,387.074729368167,1.88423278015085,7626.00259486827
2172,925.619173542579,0.3,10059.473056853,4.36014370856951,1.59851313833146,380.329,925.619312053089,4.36014630271344,2.65614468243541e-15,327.82535474016,1.12644662085458,9.40823944119765e-11,386.759206169815,1.88143551857967,7626.00259486827
2173,924.773901899322,0.3,9749.18840905852,4.37636411614634,1.59895773683216,380.329,924.774040014162,4.37636668067017,2.0432108068728e-15,327.709496324137,1.12438721065219,7.23718727636345e-11,386.446607185599,1.87862820463494,7626.00259486827
2174,923.850071294367,0.3,9444.11552655111,4.39227394525484,1.59939559899193,380.329,923.8502090171,4.39227648058952,1.57171799749027e-15,327.594585038162,1.12233626053548,5.56712868550139e-11,386.136894047209,1.87581143284874,7626.00259486827
2175,922.850404443285,0.3,9144.36856258306,4.40787250800705,1.59982682687656,380.329,922.850541777429,4.40787501457801,1.20902721115483e-15,327.480609680778,1.12029381967734,4.28245402770699e-11,385.830029054535,1.87298578350705,7626.00259486827
2176,921.777615851496,0.3,8850.05080853825,4.42315930044245,1.60025152100537,380.329,921.777752800525,4.42316177866964,9.3003121402627e-16,327.367559205927,1.11825993450545,3.29423182675579e-11,385.52597515738,1.87015182294762,7626.00259486827
2177,920.63440845145,0.3,8561.2548487336,4.43813399848256,1.60066978037464,380.329,920.634545018797,4.4381364487805,7.15416535775896e-16,327.25542272032,1.11623464876987,2.53405249845061e-11,385.224695937963,1.86731010385109,7626.00259486827
2178,919.423470346765,0.3,8278.06273685174,4.45279645385125,1.60108170248075,380.329,919.423606535818,4.45279887662911,5.50326496511682e-16,327.144189480886,1.11421800360911,1.94929270391626e-11,384.92615559415,1.86446116552565,7626.00259486827
2179,918.14747166853,0.3,8000.54619019997,4.46714668996206,1.60148738334282,380.329,918.147607482638,4.46714908562367,4.23332754581022e-16,327.03384889227,1.11221003761484,1.49947250416652e-11,384.630318923398,1.86160553418536,7626.00259486827
2180,916.809061548432,0.3,7728.76680067713,4.48118489777368,1.60188691752516,380.329,916.809196990901,4.48118726671761,3.25644180749258e-16,326.924390504403,1.11021078689531,1.15345314032838e-11,384.337151307344,1.85874372322228,7626.00259486827
2181,915.410865217619,0.3,7462.77627147745,4.49491143161577,1.60228039815929,380.329,915.411000291714,4.49491377423538,2.50498293147216e-16,326.81580401013,1.10822028513729,8.8728145613643e-12,384.046618697037,1.85587623347273,7626.00259486827
2182,913.95548122204,0.3,7202.61664144669,4.5083268049861,1.60266791696563,380.329,913.955615930989,4.50832912166957,1.92693125132135e-16,326.708079242888,1.10623856366682,6.8253174305759e-12,383.758687598763,1.85300355347766,7626.00259486827
2183,912.445478774202,0.3,6948.32055742881,4.52143168632186,1.6030495642749,380.329,912.445613121191,4.52143397745225,1.48227119660921e-16,326.601206174448,1.10426565150863,5.25030222438913e-12,383.473325060423,1.85012615973746,7626.00259486827
2184,910.883395228529,0.3,6699.91152720926,4.53422689474676,1.60342542904918,380.329,910.883529216707,4.53422916070206,1.14022121899298e-16,326.495174912699,1.10230157544433,4.03873867081073e-12,383.190498658469,1.84724451696129,7626.00259486827
2185,909.271733689499,0.3,6457.40419753463,4.54671339579639,1.60379559890264,380.329,909.271867321975,4.54671563694959,8.77102942576166e-17,326.389975699496,1.10034636006936,3.10675640258021e-12,382.910176485326,1.84435907831101,7626.00259486827
2186,907.612960767467,0.3,6220.80467040006,4.55889229712548,1.60416016012196,380.329,907.613094047314,4.55889451384459,6.74702030677177e-17,326.285598908543,1.09840002784875,2.38983903928491e-12,382.632327137313,1.84147028564007,7626.00259486827
2187,905.909504463184,0.3,5990.11078696519,4.57076484419918,1.60451919768644,380.329,905.909637393436,4.57076703684729,5.19007300172609e-17,326.182035043329,1.09646259917174,1.83835804730196e-12,382.356919703016,1.83857856972721,7626.00259486827
2188,904.163752190109,0.3,5765.31243581064,4.58233241597151,1.60487279528782,380.329,904.163884773765,4.58233458490686,3.99240798730224e-17,326.079274735114,1.09453409240515,1.41413720946291e-12,382.083923752096,1.83568435050536,7626.00259486827
2189,902.378048933939,0.3,5546.39186608019,4.59359652055409,1.60522103534979,380.329,902.37818117396,4.59359866613008,3.07111702123915e-17,325.977308740948,1.09261452394578,1.08780988019308e-12,381.813309324511,1.83278803728572,7626.00259486827
2190,900.554695549776,0.3,5333.32400737127,4.60455879087828,1.60556399904718,380.329,900.55482744909,4.60456091344354,2.3624238274601e-17,325.876127941742,1.09070390827157,8.36786082373946e-13,381.545046920136,1.82989002897721,7626.00259486827
2191,898.695947196292,0.3,5126.07679389872,4.61522098035428,1.60590176632491,380.329,898.696078757789,4.61522308025273,1.8172691896642e-17,325.775723340371,1.08880225799175,6.43688718409555e-13,381.279107488744,1.8269907143013,7626.00259486827
2192,896.804011905664,0.3,4924.61149151037,4.62558495853053,1.60623441591662,380.329,896.804143132202,4.62558703610141,1.39791483192639e-17,325.676086059826,1.08690958389597,4.95150642362829e-13,381.015462420357,1.82409047200257,7626.00259486827
2193,894.881049289096,0.3,4728.88302944588,4.63565270675703,1.60656202536299,380.329,894.881180183498,4.63565476233497,1.07533099027607e-17,325.577207341392,1.08502589500227,3.80889320599103e-13,380.754083535927,1.82118967105482,7626.00259486827
2194,892.929169374478,0.3,4538.84032983628,4.64542631385624,1.60688467102988,380.329,892.929299939533,4.64542834777127,8.27186830155185e-18,325.479078542876,1.08315119860421,2.92995024411458e-13,380.494943078336,1.81828867086306,7626.00259486827
2195,890.950431575619,0.3,4354.42664055761,4.65490797180506,1.60720242812606,380.329,890.950561814082,4.65490998438269,6.36304596602874e-18,325.381691136856,1.08128550031684,2.2538327983269e-13,380.238013703705,1.81538782146133,7626.00259486827
2196,888.946843789884,0.3,4175.57986584688,4.66409997143184,1.60751537072078,380.329,888.946973704478,4.66410196299312,4.89470485865917e-18,325.285036708981,1.07942880412185,1.73373670526243e-13,379.983268472999,1.81248746370663,7626.00259486827
2197,886.920361622507,0.3,4002.23289735478,4.67300469813208,1.60782357176103,380.329,886.920491215923,4.6730066689936,3.76519921139816e-18,325.189106956284,1.07758111241163,1.33365836427865e-13,379.730680843899,1.80958792946882,7626.00259486827
2198,884.872887733934,0.3,3834.31394143136,4.68162462760648,1.60812710308855,380.329,884.873017008831,4.68162657808046,2.89633910744045e-18,325.09389368555,1.07574242603251,1.02590239175976e-13,379.480224662943,1.80668954181677,7626.00259486827
2199,882.806271307775,0.3,3671.74684481436,4.6899623216254,1.60842603545657,380.329,882.80640026678,4.68996425201971,2.22797779195696e-18,324.999388811693,1.07391274432703,7.89164410922921e-14,379.231874157925,1.8037926152008,7626.00259486827
2200,880.72230763518,0.3,3514.45141481948,4.69802042382316,1.60872043854628,380.329,880.722436280889,4.69802233444138,1.7138480189359e-18,324.905584356181,1.07209206517532,6.07056258440971e-14,378.98560393052,1.80089745563147,7626.00259486827
2201,878.624287338618,0.3,3365.64059996887,4.70580176989188,1.60901038098312,380.329,878.624415673598,4.70580366103334,1.31835920565014e-18,324.81247244548,1.07028038503563,4.66971515455662e-14,378.741388949151,1.79800436085477,7626.00259486827
2202,876.515110910027,0.3,3224.70550761765,4.71330935797627,1.60929593035273,380.329,876.515238936812,4.71331122993606,1.01413367808518e-18,324.720045309529,1.06847769898395,3.5921282947808e-14,378.499204542067,1.79511362052393,7626.00259486827
2203,874.397397254032,0.3,3091.18084326038,4.72054632727749,1.60957715321674,380.329,874.397524975129,4.72054818034652,7.80111454161226e-19,324.628295280246,1.06668400075282,2.76320616120962e-14,378.259026390634,1.79222551636774,7626.00259486827
2204,872.273521297909,0.3,2964.63142075083,4.72751593957026,1.60985411512827,380.329,872.273648715795,4.72751777403526,6.00092368555015e-19,324.537214790055,1.06489928276937,2.12556670106705e-14,378.020830522818,1.78934032235566,7626.00259486827
2205,870.145642502332,0.3,2844.65007015769,4.73422156294082,1.6101268806472,380.329,870.145769619454,4.73422337908443,4.61614617856315e-19,324.446796370446,1.06312353619242,1.6350693857411e-14,377.784593306866,1.78645830485956,7626.00259486827
2206,868.015727413933,0.3,2730.85570155513,4.74066665728947,1.61039551335524,380.329,868.015854232709,4.74066845539024,3.55092093458436e-19,324.357032650552,1.06135675094891,1.25775958705304e-14,377.550291445165,1.78357972281241,7626.00259486827
2207,865.885568198688,0.3,2622.89151153806,4.74685476128775,1.61066007587073,380.329,865.885694721509,4.7468565416202,2.73150784137304e-19,324.267916355759,1.05959891576946,9.67518071477321e-15,377.317901968273,1.78070482786378,7626.00259486827
2208,863.756798363003,0.3,2520.42331974642,4.7527894805717,1.61092062986325,380.329,863.756924592232,4.75279124340636,2.10118310853231e-19,324.179440306337,1.05785001822328,7.44252898782093e-15,377.087402229122,1.77783386453236,7626.00259486827
2209,861.630906424796,0.3,2423.1380284584,4.75847447701114,1.61117723606802,380.329,861.631032362769,4.75847622261459,1.61631256872477e-19,324.091597416091,1.05611004475219,5.725085594523e-15,376.858769897372,1.77496707035547,7626.00259486827
2210,859.509248022207,0.3,2330.74219211167,4.76391345893213,1.61142995429998,380.329,859.509373671232,4.76391518756704,1.24333110675084e-19,324.004380691039,1.05437898070405,4.40396068570924e-15,376.631982953923,1.77210467603567,7626.00259486827
2211,857.393056781387,0.3,2242.9606911234,4.76911017219469,1.61167884346782,380.329,857.393182143744,4.76911188411988,9.5641911776627e-20,323.917783228113,1.05265681036535,3.38769952013067e-15,376.407019685573,1.76924690558458,7626.00259486827
2212,855.283454160576,0.3,2159.53550078397,4.77406839204496,1.61192396158767,380.329,855.283579238522,4.77407008751543,7.35715147688426e-20,323.831798213877,1.0509435169932,2.60595151903481e-15,376.183858679811,1.76639397646381,7626.00259486827
2213,853.181458423057,0.3,2080.22454786783,4.7787919156728,1.6121653657966,380.329,853.18158321882,4.77879359493978,5.65940986000323e-20,323.746418923271,1.04923908284653,2.00460025430411e-15,375.962478819751,1.76354609972326,7626.00259486827
2214,851.087992851357,0.3,2004.8006496717,4.78328455541478,1.61240311236601,380.329,851.088117367141,4.78328621872578,4.35344033137483e-20,323.661638718373,1.04754348921673,1.5420172440677e-15,375.742859279186,1.7607034801367,7626.00259486827
2215,849.00389329003,0.3,1933.0505318714,4.78755013254949,1.61263725671467,380.329,849.004017528014,4.78755178014833,3.34883727944563e-20,323.577451047181,1.0458567164575,1.18618022515795e-15,375.524979517772,1.75786631633474,7626.00259486827
2216,846.929915078727,0.3,1864.77390217125,4.79159247163691,1.61286785342168,380.329,846.930039041064,4.79159410376378,2.57605715722837e-20,323.493849442416,1.04417874401417,9.12456415107381e-16,375.308819276329,1.75503480093524,7626.00259486827
2217,844.866739440198,0.3,1799.78260491078,4.79541539535882,1.6130949562392,380.329,844.866863129016,4.79541701225035,1.98160433713461e-20,323.410827520344,1.04250955045228,7.01897310216705e-16,375.094358572253,1.75220912067121,7626.00259486827
2218,842.81497936868,0.3,1737.89982987995,4.79902271982089,1.61331861810493,380.329,842.815102786083,4.79902432171013,1.52432788144172e-20,323.328378979616,1.04084911348562,5.39926977258927e-16,374.881577695042,1.74938945651624,7626.00259486827
2219,840.775185059653,0.3,1678.95937396552,4.80241825028004,1.61353889115452,380.329,840.775308207722,4.80241983739657,1.17257287269591e-20,323.246497600128,1.03919741000356,4.15333035942191e-16,374.67045720192,1.74657598380754,7626.00259486827
2220,838.74784891912,0.3,1622.80495539898,4.80560577726418,1.61375582673365,380.329,838.74797179991,4.80560734983411,9.01989105179862e-21,323.165177241895,1.03755441609792,3.19490482992171e-16,374.460977913573,1.74376887236661,7626.00259486827
2221,836.733410186172,0.3,1569.28957570334,4.80858907305364,1.61396947541008,380.329,836.733532801717,4.8085906312997,6.93845444328441e-21,323.084411843947,1.03592010708911,2.45764627152794e-16,374.25312090997,1.74096828661757,7626.00259486827
2222,834.732259199103,0.3,1518.27492504015,4.81137188849628,1.61417988698534,380.329,834.732381551413,4.81137343263784,5.33733165789551e-21,323.004195423243,1.03429445755177,1.89051803339732e-16,374.046867526285,1.73817438570323,7626.00259486827
2223,832.744741333161,0.3,1469.63082888979,4.81395795013036,1.61438711050643,380.329,832.744863424223,4.81395948038345,4.10568512904854e-21,322.924522073594,1.0326774413398,1.4542607192932e-16,373.842199348912,1.73538732359899,7626.00259486827
2224,830.771160635523,0.3,1423.23473270622,4.81635095759121,1.61459119427721,380.329,830.771282467301,4.81635247416861,3.15825424750481e-21,322.845385964613,1.03106903161093,1.118674459761e-16,373.639098211558,1.73260724922445,7626.00259486827
2225,828.81178318051,0.3,1378.97122090645,4.81855458127972,1.61479218586964,380.329,828.811904754947,4.81855608439099,2.42945320412179e-21,322.766781340672,1.02946920085058,8.60528329149797e-17,373.437546191427,1.72983430655298,7626.00259486827
2226,826.866795266774,0.3,1336.6360368488,4.82057245675085,1.61499013213491,380.329,826.866916585791,4.82057394660237,1.86883081869698e-21,322.68870251988,1.02787792089536,6.61952187080011e-17,373.237525605485,1.72706863471914,7626.00259486827
2227,824.936357876132,0.3,1296.13539768291,4.82240818339311,1.61518507921434,380.329,824.936478941627,4.82240966018811,1.43757806200434e-21,322.611143893078,1.02629516295595,5.09199619741669e-17,373.039019006798,1.72431036812405,7626.00259486827
2228,823.020607977312,0.3,1257.38063219612,4.82406532320596,1.61537707255015,380.329,823.020728791164,4.82406678714459,1.1058415045815e-21,322.534099922841,1.02472089763944,3.91696345756948e-17,372.842009180951,1.72155963653873,7626.00259486827
2229,821.119660019235,0.3,1220.2878790424,4.82554739969039,1.61556615689602,380.329,821.1197805833,4.82554885096977,8.50656716025611e-22,322.457565142504,1.02315509497129,3.01308212596828e-17,372.646479142538,1.71881656520551,7626.00259486827
2230,819.233607488052,0.3,1184.77780719536,4.82685789685756,1.61575237632756,380.329,819.233727804165,4.82685933567178,6.54358554568205e-22,322.381534155198,1.02159772441665,2.31778110676144e-17,372.452412131723,1.71608127493744,7626.00259486827
2231,817.362524453477,0.3,1150.77535187913,4.82800025835476,1.61593577425256,380.329,817.362644523454,4.82800168489496,5.03358299382072e-22,322.306001632901,1.0200487549013,1.78292825560934e-17,372.259791610868,1.71335388221582,7626.00259486827
2232,815.506467063668,0.3,1118.20946724541,4.82897788670476,1.61611639342112,380.329,815.506586889304,4.82897930115915,3.87202972724953e-22,322.230962315502,1.0185081548321,1.3714984367492e-17,372.068601261229,1.71063449928583,7626.00259486827
2233,813.66547496734,0.3,1087.01289484157,4.82979414265257,1.61629427593561,380.329,813.66559455041,4.82979554520651,2.97851733588363e-22,322.156411009882,1.01697589211691,1.05501046163108e-17,371.878824979716,1.7079232342504,7626.00259486827
2234,811.839572652982,0.3,1057.12194602617,4.83045234461332,1.61646946326049,380.329,811.839691995241,4.83045373544932,2.29119251273444e-22,322.082342589004,1.01545193418414,8.11555481455184e-18,371.690446875712,1.70522019116222,7626.00259486827
2235,810.02877070201,0.3,1028.47629786039,4.83095576821416,1.61664199623196,380.329,810.028889805194,4.83095714751193,1.76247526484616e-22,322.00875199102,1.01393624800178,6.24280349278908e-18,371.503451267958,1.70252547011397,7626.00259486827
2236,808.233066956738,0.3,1001.01880187252,4.83130764592349,1.6168119150675,380.329,808.233185822564,4.83130901386,1.35576519298559e-22,321.93563421839,1.01242880009607,4.80220962585313e-18,371.317822681492,1.69983916732686,7626.00259486827
2237,806.452447605969,0.3,974.69530437446,4.83151116676105,1.61697925937523,380.329,806.452566236133,4.83151252351053,1.04290783262237e-22,321.862984337012,1.01092955656966,3.69404824567583e-18,371.133545844643,1.69716137523746,7626.00259486827
2238,804.686888192237,0.3,949.454477814666,4.83156947608242,1.61714406816314,380.329,804.687006588419,4.83157082181646,8.02245663904315e-23,321.790797475368,1.00943848311941,2.84160699023138e-18,370.950605686087,1.69449218258285,7626.00259486827
2239,802.936354545239,0.3,925.247662336158,4.83148567543221,1.61730637984821,380.329,802.9364727091,4.83148701031975,6.17118871985997e-23,321.719068823677,1.00795554505373,2.1858756978564e-18,370.768987331948,1.69183167448412,7626.00259486827
2240,801.200803646031,0.3,902.028716703599,4.8312628224602,1.61746623226532,380.329,801.200921579213,4.83126414666758,4.74712072992509e-23,321.647793633068,1.00648070730955,1.68146143464059e-18,370.588676102959,1.68917993252831,7626.00259486827
2241,799.480184426885,0.3,879.753878692223,4.83090393089549,1.61762366267611,380.329,799.480302131012,4.83090524458649,3.65167170337255e-23,321.576967214755,1.00501393446889,1.29344617306292e-18,370.409657511665,1.6865370348487,7626.00259486827
2242,797.774438511157,0.3,858.381633591012,4.83041197057361,1.61777870777765,380.329,797.774555987835,4.8304132739095,2.80900928959989e-23,321.506584939235,1.00355519077502,9.94969594987298e-19,370.231917259685,1.68390305620361,7626.00259486827
2243,796.08350089745,0.3,837.872590619387,4.82978986751232,1.61793140371098,380.329,796.083618148269,4.82979116065188,2.16080026629203e-23,321.436642235486,1.00210444014825,7.65369688794179e-19,370.055441235011,1.68127806805367,7626.00259486827
2244,794.407300592137,0.3,818.189366749217,4.82904050403179,1.61808178606956,380.329,794.407417618668,4.82904178713135,1.66217242787145e-23,321.367134590184,1.00066164620137,5.88752423668159e-19,369.880215509361,1.67866213863757,7626.00259486827
2245,792.745761193948,0.3,799.296477351116,4.82816671891539,1.61822988990756,380.329,792.745877997745,4.82816799212887,1.27860831150169e-23,321.298057546931,0.999226772254655,4.52891486885557e-19,369.706226335577,1.67605533304634,7626.00259486827
